id,name,type,frameType,race,attribute,level,atk,def,archetype,desc,image_url
88301393,Infernoid Attondel,Effect Monster,effect,Fiend,FIRE,8.0,2800.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 2 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can activate this effect; this card can make a second attack in a row. Once per turn, during either player's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it.",https://images.ygoprodeck.com/images/cards/88301393.jpg
58446973,Infernoid Decatron,Tuner Monster,effect,Fiend,FIRE,1.0,500.0,200.0,Infernoid,"If this card is Normal or Special Summoned: You can send 1 ""Infernoid"" monster from your Deck to the Graveyard, except ""Infernoid Decatron"", and if you do, increase this card's Level by the Level of the sent monster, and if you do that, this card's name becomes that monster's, and replace this effect with that monster's original effects.",https://images.ygoprodeck.com/images/cards/58446973.jpg
23440231,Infernoid Devyaty,Effect Monster,effect,Fiend,FIRE,9.0,2900.0,2900.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or GY) by banishing 3 ""Infernoid"" monsters from your hand or GY while the total Levels and Ranks of all Effect Monsters you control are 8 or lower. When this card is Special Summoned: You can destroy all Spells and Traps on the field, except ""Void"" cards. Once per turn, when another monster's effect is activated (Quick Effect): You can Tribute 1 monster; negate the activation, and if you do, banish it.",https://images.ygoprodeck.com/images/cards/23440231.jpg
97051536,Infernoid Evil,Fusion Monster,fusion,Fiend,FIRE,1.0,1100.0,1100.0,Infernoid,"2 ""Infernoid"" monsters
If this card is Fusion Summoned: You can banish 1 ""Infernoid"" monster from your GY; send ""Infernoid"" monsters with different names from your Deck to the GY equal to the banished monster's Level. If this card is sent to the GY or banished: You can add 1 ""Void"" Spell/Trap from your Deck to your hand. You can only use each effect of ""Infernoid Evil"" once per turn.",https://images.ygoprodeck.com/images/cards/97051536.jpg
34446231,Infernoid Flood,Link Monster,link,Fiend,FIRE,,3000.0,,Infernoid,"2+ monsters, including an ""Infernoid"" monster
When your opponent would Special Summon a monster(s) (Quick Effect): You can Tribute 1 monster; negate the Summon, and if you do, banish that monster(s). If a card(s) is banished from your GY (except during the Damage Step): You can banish 1 card on the field. If this Link Summoned card in its owner's control is destroyed by an opponent's card: You can Special Summon 1 ""Infernoid"" monster from your Deck, ignoring its Summoning conditions. You can only use each effect of ""Infernoid Flood"" once per turn.",https://images.ygoprodeck.com/images/cards/34446231.jpg
52038272,Infernoid Harmadik,Effect Monster,effect,Fiend,FIRE,3.0,1600.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 ""Infernoid"" monster from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. Once per turn: You can target 1 monster on the field; destroy it. This card cannot attack the turn you activate this effect. Once per turn, during your opponent's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it (this is a Quick Effect).",https://images.ygoprodeck.com/images/cards/52038272.jpg
14799437,Infernoid Onuncu,Effect Monster,effect,Fiend,FIRE,10.0,3000.0,3000.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 3 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can destroy all other monsters on the field. Once per turn, during either player's turn, when a Spell/Trap Card or effect is activated: You can Tribute 1 monster; negate the activation, and if you do, banish that card.",https://images.ygoprodeck.com/images/cards/14799437.jpg
89423971,Infernoid Patrulea,Effect Monster,effect,Fiend,FIRE,4.0,1800.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 ""Infernoid"" monster from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. Once per turn: You can target 1 Spell/Trap Card on the field; destroy it. This card cannot attack the turn you activate this effect. Once per turn, during your opponent's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it (this is a Quick Effect).",https://images.ygoprodeck.com/images/cards/89423971.jpg
25811989,Infernoid Piaty,Effect Monster,effect,Fiend,FIRE,5.0,2200.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 2 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. When this card inflicts battle damage to your opponent by attacking an opponent's monster: You can send 1 random card from your opponent's hand to the Graveyard. Once per turn, during either player's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it.",https://images.ygoprodeck.com/images/cards/25811989.jpg
60551528,Infernoid Pirmais,Effect Monster,effect,Fiend,FIRE,1.0,0.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 ""Infernoid"" monster from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. Once per turn: You can target 1 Set card on the field; shuffle it into the Deck. That card cannot be activated in response to this effect's activation. Once per turn, during your opponent's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it (this is a Quick Effect).",https://images.ygoprodeck.com/images/cards/60551528.jpg
51316684,Infernoid Seitsemas,Effect Monster,effect,Fiend,FIRE,7.0,2600.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 2 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. If this card attacks an opponent's monster, this effect can be activated at the end of the Battle Phase: Banish 1 card on the field. Once per turn, during either player's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it.",https://images.ygoprodeck.com/images/cards/51316684.jpg
96055137,Infernoid Sjette,Effect Monster,effect,Fiend,FIRE,6.0,2400.0,0.0,Infernoid,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand or Graveyard) by banishing 2 ""Infernoid"" monsters from your hand or Graveyard while the total Levels and Ranks of all Effect Monsters you control are 8 or lower, and cannot be Special Summoned by other ways. When this card declares an attack: You can banish 1 monster from your opponent's Extra Deck (their choice). Once per turn, during either player's turn: You can Tribute 1 monster, then target 1 card in your opponent's Graveyard; banish it.",https://images.ygoprodeck.com/images/cards/96055137.jpg
82734805,Infernoid Tierra,Fusion Monster,fusion,Fiend,FIRE,11.0,3400.0,3600.0,Infernoid,"""Infernoid Onuncu"" + ""Infernoid Devyaty"" + 1 or more ""Infernoid"" monsters
When this card is Fusion Summoned, you can: Apply these effects, in sequence, depending on the number of Fusion Materials with different names used for this card's Summon;
● 3 or more: Each player sends 3 cards from their Extra Deck to the Graveyard.
● 5 or more: Each player sends the top 3 cards from their Deck to the Graveyard.
● 8 or more: Each player returns up to 3 of their banished cards to the Graveyard.
● 10 or more: Each player sends their entire hand to the Graveyard.",https://images.ygoprodeck.com/images/cards/82734805.jpg
34822851,Infernoid Token,Token,token,Fiend,,,,,Infernoid,"This card can be used as an ""Infernoid Token"".

*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.",https://images.ygoprodeck.com/images/cards/34822851.jpg
35419032,Infestation Infection,Trap Card,trap,Continuous,,,,,Infestation,"Once per turn: You can shuffle 1 ""lswarm"" monster from your hand or face-up from your side of the field into the Main Deck; add 1 ""lswarm"" monster from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/35419032.jpg
27541267,Infestation Pandemic,Spell Card,spell,Quick-Play,,,,,Infestation,"All face-up ""lswarm"" monsters you currently control are unaffected by other Spell/Trap effects this turn.",https://images.ygoprodeck.com/images/cards/27541267.jpg
81218874,Infestation Ripples,Trap Card,trap,Normal,,,,,Infestation,"Pay 500 Life Points to target 1 Level 4 or lower ""Steelswarm"" monster in your Graveyard; Special Summon it from the Graveyard.",https://images.ygoprodeck.com/images/cards/81218874.jpg
90934570,Infestation Terminus,Trap Card,trap,Normal,,,,,Infestation,"Target 1 ""lswarm"" monster you control and 2 cards your opponent controls; banish the first target, and if you do, return the second targets to the hand.",https://images.ygoprodeck.com/images/cards/90934570.jpg
27207573,Infestation Tool,Trap Card,trap,Normal,,,,,Infestation,"Send 1 ""Steelswarm"" monster from your Deck to the Graveyard to target 1 face-up ""Steelswarm"" monster you control; it gains 800 ATK until the End Phase.",https://images.ygoprodeck.com/images/cards/27207573.jpg
18816758,Infestation Wave,Trap Card,trap,Normal,,,,,Infestation,"Return 1 face-up Tribute Summoned ""Steelswarm"" monster you control to the hand to target 1 card your opponent controls; destroy that target.",https://images.ygoprodeck.com/images/cards/18816758.jpg
39078434,Infinite Antlion,Effect Monster,effect,Insect,EARTH,3.0,1200.0,1500.0,,"Once per turn, at the start of the Damage Step, when an Insect monster battles: You can target 1 card you control and 1 card your opponent controls; destroy them. You can only use each of the following effects of ""Infinite Antlion"" once per turn. When an opponent's monster declares an attack: You can Special Summon this card from your hand. If this card is Normal or Special Summoned: You can equip 1 Insect monster from your hand or GY to this card as an Equip Spell that gives it 500 ATK/DEF.",https://images.ygoprodeck.com/images/cards/39078434.jpg
94163677,Infinite Cards,Spell Card,spell,Continuous,,,,,,There is no limit to the number of cards in players' hands.,https://images.ygoprodeck.com/images/cards/94163677.jpg
54109233,Infinite Dismissal,Trap Card,trap,Continuous,,,,,,Level 3 or lower monsters are destroyed during the End Phase of the turn that they are Normal Summoned or Flip Summoned.,https://images.ygoprodeck.com/images/cards/54109233.jpg
